name,wikipedia_link,image_link,sci_name
South Georgia diving petrel,https://wikipedia.org/wiki/South_Georgia_diving_petrel,https://en.wikipedia.org/wiki/File:Pelecanoides_georgicus_(South_Georgian_diving-petrel)_(8365384976).jpg,Pelecanoides georgicus (South Georgian diving petrel) (8365384976)
South Georgia pipit,https://wikipedia.org/wiki/South_Georgia_pipit,"https://en.wikipedia.org/wiki/File:Anthus_antarcticus_-South_Georgia,_British_overseas_territory-8.jpg","Anthus antarcticus  South Georgia, British overseas territory 8"
South Georgia shag,https://wikipedia.org/wiki/South_Georgia_shag,"https://en.wikipedia.org/wiki/File:South_Georgia_Shag,_Cooper_Bay,_South_Georgia.jpg","South Georgia Shag, Cooper Bay, South Georgia"
South Island kōkako,https://wikipedia.org/wiki/South_Island_k%C5%8Dkako,https://en.wikipedia.org/wiki/File:Buller_Kokako.jpg,Buller Kokako
South Island oystercatcher,https://wikipedia.org/wiki/South_Island_oystercatcher,https://en.wikipedia.org/wiki/File:Haematopus_finschi_-_Point_Chevalier.jpg,Haematopus finschi   Point Chevalier
South Island piopio,https://wikipedia.org/wiki/South_Island_piopio,https://en.wikipedia.org/wiki/File:MA_I156499_TePapa_Turnagra-capensis_full.jpg,MA I156499 TePapa Turnagra capensis full
South Island robin,https://wikipedia.org/wiki/South_Island_robin,https://en.wikipedia.org/wiki/File:070308_Stewart_Island_robin_on_Ulva.jpg,070308 Stewart Island robin on Ulva
South Island saddleback,https://wikipedia.org/wiki/South_Island_saddleback,https://en.wikipedia.org/wiki/File:TiekeBuller.jpg,TiekeBuller
South Island snipe,https://wikipedia.org/wiki/South_Island_snipe,https://en.wikipedia.org/wiki/File:Tokoeka.jpg,Southern brown kiwi
South Island takahē,https://wikipedia.org/wiki/South_Island_takah%C4%93,https://en.wikipedia.org/wiki/File:Male_takahe_walking_on_grass.jpg,Male takahe walking on grass
South Melanesian cuckooshrike,https://wikipedia.org/wiki/South_Melanesian_cuckooshrike,https://en.wikipedia.org/wiki/File:%C3%89chenilleur_cal%C3%A9doniens.JPG,Échenilleur calédoniens.JPG
South Moluccan pitta,https://wikipedia.org/wiki/South_Moluccan_pitta,https://en.wikipedia.org/wiki/File:Pitta_brachyura.jpg,Stub icon
South Pare white-eye,https://wikipedia.org/wiki/South_Pare_white-eye,https://en.wikipedia.org/wiki/File:Zosterops_poliogastrus_kikuyuensis.jpg,Stub icon
South polar skua,https://wikipedia.org/wiki/South_polar_skua,https://en.wikipedia.org/wiki/File:South_polar_skua.jpg,South polar skua
Southern antpipit,https://wikipedia.org/wiki/Southern_antpipit,"https://en.wikipedia.org/wiki/File:Corythopis_delalandi_-Piraju,_Sao_Paulo,_Brazil-8.jpg","Corythopis delalandi  Piraju, Sao Paulo, Brazil 8"
Southern bald ibis,https://wikipedia.org/wiki/Southern_bald_ibis,https://en.wikipedia.org/wiki/File:Geronticus.calvus.1.jpg,Geronticus.calvus.1
Southern banded snake eagle,https://wikipedia.org/wiki/Southern_banded_snake_eagle,"https://en.wikipedia.org/wiki/File:Circaetus_fasciolatus,_Chiboma,_Sofala,_Birding_Weto,_a.jpg","Circaetus fasciolatus, Chiboma, Sofala, Birding Weto, a"
Southern beardless tyrannulet,https://wikipedia.org/wiki/Southern_beardless_tyrannulet,https://en.wikipedia.org/wiki/File:Southern_Beardless_Tyrannulet.jpg,Southern Beardless Tyrannulet
Southern bentbill,https://wikipedia.org/wiki/Southern_bentbill,https://en.wikipedia.org/wiki/File:Southern_Bentbill.jpg,Southern Bentbill
Southern black flycatcher,https://wikipedia.org/wiki/Southern_black_flycatcher,https://en.wikipedia.org/wiki/File:Southern_Black-Flycatcher_(Melaenornis_pammelaina).jpg,Southern Black Flycatcher (Melaenornis pammelaina)
Southern black korhaan,https://wikipedia.org/wiki/Southern_black_korhaan,https://en.wikipedia.org/wiki/File:Eupodotis_afra_-South_Africa-8.jpg,Eupodotis afra  South Africa 8
Southern black tit,https://wikipedia.org/wiki/Southern_black_tit,"https://en.wikipedia.org/wiki/File:Southern_Black_Tit,_Parus_niger,_at_Pilanesberg_National_Park,_Northwest_Province,_South_Africa_(16834192359).jpg","Southern Black Tit, Parus niger, at Pilanesberg National Park, Northwest Province, South Africa (16834192359)"
Southern boubou,https://wikipedia.org/wiki/Southern_boubou,https://en.wikipedia.org/wiki/File:Laniarius_ferrugineus00.jpg,Laniarius ferrugineus00
Southern bristle tyrant,https://wikipedia.org/wiki/Southern_bristle_tyrant,https://en.wikipedia.org/wiki/File:Phylloscartes_eximius_-_Southern_Bristle-tyrant.JPG,Phylloscartes eximius   Southern Bristle tyrant.JPG
Southern brown kiwi,https://wikipedia.org/wiki/Southern_brown_kiwi,https://en.wikipedia.org/wiki/File:Tokoeka.jpg,Tokoeka
Southern brown-throated weaver,https://wikipedia.org/wiki/Southern_brown-throated_weaver,https://en.wikipedia.org/wiki/File:Southern_Brown-throated_Weaver_-_Malawi_S4E3666_(22836900792).jpg,Southern Brown throated Weaver   Malawi S4E3666 (22836900792)
Southern carmine bee-eater,https://wikipedia.org/wiki/Southern_carmine_bee-eater,https://en.wikipedia.org/wiki/File:Question_book-new.svg,
Southern cassowary,https://wikipedia.org/wiki/Southern_cassowary,https://en.wikipedia.org/wiki/File:Casuarius_casuarius_161203092.png,Casuarius casuarius 161203092.png
Southern chestnut-tailed antbird,https://wikipedia.org/wiki/Southern_chestnut-tailed_antbird,https://en.wikipedia.org/wiki/File:Sciaphylax_hemimelaena1.jpg,Sciaphylax hemimelaena1
Southern citril,https://wikipedia.org/wiki/Southern_citril,https://en.wikipedia.org/wiki/File:Crithagra_hyposticta_RWD.jpg,Crithagra hyposticta RWD
Southern dark newtonia,https://wikipedia.org/wiki/Southern_dark_newtonia,N/A,N/A
Southern double-collared sunbird,https://wikipedia.org/wiki/Southern_double-collared_sunbird,https://en.wikipedia.org/wiki/File:Lesser_Double-collared_sunbird.jpg,Lesser Double collared sunbird
Southern emu-wren,https://wikipedia.org/wiki/Southern_emu-wren,https://en.wikipedia.org/wiki/File:Stipiturus_malachurus_-_Southwest_National_Park.jpg,Stipiturus malachurus   Southwest National Park
Southern fiscal,https://wikipedia.org/wiki/Southern_fiscal,https://en.wikipedia.org/wiki/File:Common_fiscal_(Lanius_collaris_subcoronatus).jpg,Common fiscal (Lanius collaris subcoronatus)
Southern fulmar,https://wikipedia.org/wiki/Southern_fulmar,https://en.wikipedia.org/wiki/File:Fulmarus_glacialoides_-_SE_Tasmania.jpg,Fulmarus glacialoides   SE Tasmania
Southern giant petrel,https://wikipedia.org/wiki/Southern_giant_petrel,https://en.wikipedia.org/wiki/File:Giant_petrel_with_chicks.jpg,Giant petrel with chicks
Southern grey-headed sparrow,https://wikipedia.org/wiki/Southern_grey-headed_sparrow,https://en.wikipedia.org/wiki/File:Southern_Grey-headed_Sparrow_(Passer_diffusus).jpg,Southern Grey headed Sparrow (Passer diffusus)
Southern grosbeak-canary,https://wikipedia.org/wiki/Southern_grosbeak-canary,https://en.wikipedia.org/wiki/File:Southern_Grosbeak-Canary_(Crithagra_buchanani).jpg,Southern Grosbeak Canary (Crithagra buchanani)
Southern ground hornbill,https://wikipedia.org/wiki/Southern_ground_hornbill,"https://en.wikipedia.org/wiki/File:Southern_Ground_Hornbill_(Bucorvus_leadbeateri)_male_(12714625605),_crop.jpg","Southern Ground Hornbill (Bucorvus leadbeateri) male (12714625605), crop"
Southern hill myna,https://wikipedia.org/wiki/Southern_hill_myna,https://en.wikipedia.org/wiki/File:KG_SHM.jpg,KG SHM
Southern hyliota,https://wikipedia.org/wiki/Southern_hyliota,https://en.wikipedia.org/wiki/File:Southern_Hyliota_specimen_RWD.jpg,Southern Hyliota specimen RWD
Southern lapwing,https://wikipedia.org/wiki/Southern_lapwing,https://en.wikipedia.org/wiki/File:Southern_lapwing_(Vanellus_chilenis_lampronotus).JPG,Southern lapwing (Vanellus chilenis lampronotus).JPG
Southern Marquesan reed warbler,https://wikipedia.org/wiki/Southern_Marquesan_reed_warbler,https://en.wikipedia.org/wiki/File:AcrocephalusMendanaeKeulemans.jpg,AcrocephalusMendanaeKeulemans
Southern martin,https://wikipedia.org/wiki/Southern_martin,https://en.wikipedia.org/wiki/File:Progne_elegans_(southern_martin).jpg,Progne elegans (southern martin)
Southern masked weaver,https://wikipedia.org/wiki/Southern_masked_weaver,https://en.wikipedia.org/wiki/File:Southern_masked_weaver_(Ploceus_velatus)_male.jpg,Southern masked weaver (Ploceus velatus) male
Southern mealy amazon,https://wikipedia.org/wiki/Southern_mealy_amazon,"https://en.wikipedia.org/wiki/File:Mealy_Parrot,_Peru.jpg","Mealy Parrot, Peru"
Southern mountain cacique,https://wikipedia.org/wiki/Southern_mountain_cacique,https://en.wikipedia.org/wiki/File:Northern_Mountain_Cacique_(Cacicus_chrysonotus).jpg,Northern Mountain Cacique (Cacicus chrysonotus)
Southern nightingale-wren,https://wikipedia.org/wiki/Southern_nightingale-wren,"https://en.wikipedia.org/wiki/File:Microcerculus_marginatus_-_Scaly-brested_Wren;_Careiro,_Amazonas,_Brazil.jpg","Microcerculus marginatus   Scaly brested Wren; Careiro, Amazonas, Brazil"
Southern pied babbler,https://wikipedia.org/wiki/Southern_pied_babbler,https://en.wikipedia.org/wiki/File:Southern_Pied_Babbler.jpg,Southern Pied Babbler
Southern pochard,https://wikipedia.org/wiki/Southern_pochard,https://en.wikipedia.org/wiki/File:Southern_Pochard_(Netta_erythrophthalma)_RWD1.jpg,Southern Pochard (Netta erythrophthalma) RWD1
Southern red bishop,https://wikipedia.org/wiki/Southern_red_bishop,https://en.wikipedia.org/wiki/File:Southern_red_bishop_(Euplectes_orix)_2.jpg,Southern red bishop (Euplectes orix) 2
Southern red-billed hornbill,https://wikipedia.org/wiki/Southern_red-billed_hornbill,"https://en.wikipedia.org/wiki/File:Southern_red-billed_hornbill_(Tockus_rufirostris)_male,_crop.jpg","Southern red billed hornbill (Tockus rufirostris) male, crop"
Southern rockhopper penguin,https://wikipedia.org/wiki/Southern_rockhopper_penguin,https://en.wikipedia.org/wiki/File:Gorfou_sauteur_-_Rockhopper_Penguin.jpg,Gorfou sauteur   Rockhopper Penguin
Southern rough-winged swallow,https://wikipedia.org/wiki/Southern_rough-winged_swallow,https://en.wikipedia.org/wiki/File:Southern_rough-winged_swallow_(Stelgidopteryx_ruficollis_ruficollis).JPG,Southern rough winged swallow (Stelgidopteryx ruficollis ruficollis).JPG
Southern royal albatross,https://wikipedia.org/wiki/Southern_royal_albatross,https://en.wikipedia.org/wiki/File:Diomedea_epomophora_-_SE_Tasmania.jpg,Diomedea epomophora   SE Tasmania
Southern screamer,https://wikipedia.org/wiki/Southern_screamer,https://en.wikipedia.org/wiki/File:Southern_screamer_(Chauna_torquata).JPG,Southern screamer (Chauna torquata).JPG
Southern scrub flycatcher,https://wikipedia.org/wiki/Southern_scrub_flycatcher,https://en.wikipedia.org/wiki/File:Sublegatus_modestus_Southern_Scrub-Flycatcher.JPG,Sublegatus modestus Southern Scrub Flycatcher.JPG
Southern scrub robin,https://wikipedia.org/wiki/Southern_scrub_robin,https://en.wikipedia.org/wiki/File:Drymodes_brunneopygia.jpg,Drymodes brunneopygia
Southern shrikebill,https://wikipedia.org/wiki/Southern_shrikebill,https://en.wikipedia.org/wiki/File:Southern_Shrikebill_0A2A1178.jpg,Southern Shrikebill 0A2A1178
Southern silvery kingfisher,https://wikipedia.org/wiki/Southern_silvery_kingfisher,https://en.wikipedia.org/wiki/File:PHILIPPINE_SILVERY_KINGFISHER.jpg,PHILIPPINE SILVERY KINGFISHER
Southern tchagra,https://wikipedia.org/wiki/Southern_tchagra,https://en.wikipedia.org/wiki/File:Tchagra_Southern_2013_02_24a.jpg,Tchagra Southern 2013 02 24a
Southern variable pitohui,https://wikipedia.org/wiki/Southern_variable_pitohui,https://en.wikipedia.org/wiki/File:Rectes_uropygialis_-_The_Birds_of_New_Guinea_(cropped).jpg,Rectes uropygialis   The Birds of New Guinea (cropped)
Southern white-crowned shrike,https://wikipedia.org/wiki/Southern_white-crowned_shrike,"https://en.wikipedia.org/wiki/File:Southern_White-crowned_Shrike,_Eurocephalus_anguitimens,_gleaning_ants_from_the_early_morning_soil_at_Marakele_National_Park,_South_Africa_(13952312157).jpg","Southern White crowned Shrike, Eurocephalus anguitimens, gleaning ants from the early morning soil at Marakele National Park, South Africa (13952312157)"
Southern whiteface,https://wikipedia.org/wiki/Southern_whiteface,https://en.wikipedia.org/wiki/File:Southern_Whiteface_0A2A4282.jpg,Southern Whiteface 0A2A4282
Southern white-faced owl,https://wikipedia.org/wiki/Southern_white-faced_owl,https://en.wikipedia.org/wiki/File:Southern_white_faced_scops_owl.jpg,Southern white faced scops owl
Southern white-fringed antwren,https://wikipedia.org/wiki/Southern_white-fringed_antwren,https://en.wikipedia.org/wiki/File:White-fringed_Antwren_(Formicivora_grisea).JPG,White fringed Antwren (Formicivora grisea).JPG
Southern yellow white-eye,https://wikipedia.org/wiki/Southern_yellow_white-eye,https://en.wikipedia.org/wiki/File:African_Yellow_White-eye_RWD.jpg,African Yellow White eye RWD
Southern yellow-billed hornbill,https://wikipedia.org/wiki/Southern_yellow-billed_hornbill,"https://en.wikipedia.org/wiki/File:Southern_Yellow-billed_Hornbill,_Tockus_leucomelas_at_Mapungubwe_National_Park,_Limpopo,_South_Africa_(18305273221).jpg","Southern Yellow billed Hornbill, Tockus leucomelas at Mapungubwe National Park, Limpopo, South Africa (18305273221)"
Southern yellowthroat,https://wikipedia.org/wiki/Southern_yellowthroat,https://en.wikipedia.org/wiki/File:Southern_Yellowthroat_(Geothlypis_velata)_(15338565924).jpg,Southern Yellowthroat (Geothlypis velata) (15338565924)
Souza's shrike,https://wikipedia.org/wiki/Souza%27s_shrike,https://en.wikipedia.org/wiki/File:Souza%27s_Shrike_(Lanius_souzae)_(8077352625)~crop.jpg,Souza's Shrike (Lanius souzae) (8077352625)~crop
Spangle-cheeked tanager,https://wikipedia.org/wiki/Spangle-cheeked_tanager,https://en.wikipedia.org/wiki/File:Spangle-cheeked_Tanager_(7047625367).jpg,Spangle cheeked Tanager (7047625367)
Spangled coquette,https://wikipedia.org/wiki/Spangled_coquette,https://en.wikipedia.org/wiki/File:Bevalet_hummingbirds.jpg,Bevalet hummingbirds
Spangled cotinga,https://wikipedia.org/wiki/Spangled_cotinga,https://en.wikipedia.org/wiki/File:SpangledCotinga.jpg,SpangledCotinga
Spangled drongo,https://wikipedia.org/wiki/Spangled_drongo,https://en.wikipedia.org/wiki/File:Dicrurus_bracteatus_-_Wonga.jpg,Dicrurus bracteatus   Wonga
Spangled honeyeater,https://wikipedia.org/wiki/Spangled_honeyeater,"https://en.wikipedia.org/wiki/File:Naturalis_Biodiversity_Center_-_RMNH.AVES.148362_1_-_Melipotes_ater_Rothschild_%26_Hartert,_1911_-_Meliphagidae_-_bird_skin_specimen.jpeg","Naturalis Biodiversity Center   RMNH.AVES.148362 1   Melipotes ater Rothschild & Hartert, 1911   Meliphagidae   bird skin specimen.jpeg"
Spangled kookaburra,https://wikipedia.org/wiki/Spangled_kookaburra,https://en.wikipedia.org/wiki/File:Spangled_Kookaburra.jpg,Spangled Kookaburra
Spanish imperial eagle,https://wikipedia.org/wiki/Spanish_imperial_eagle,https://en.wikipedia.org/wiki/File:Aguila_Imperial_Entrando_Al_Posadero_(125891767).jpeg,Aguila Imperial Entrando Al Posadero (125891767).jpeg
Spanish sparrow,https://wikipedia.org/wiki/Spanish_sparrow,https://en.wikipedia.org/wiki/File:Passer_Hispaniolensis_Male.JPG,Passer Hispaniolensis Male.JPG
Sparkling violetear,https://wikipedia.org/wiki/Sparkling_violetear,https://en.wikipedia.org/wiki/File:Colibri_coruscans.jpg,Colibri coruscans
Sparkling-tailed woodstar,https://wikipedia.org/wiki/Sparkling-tailed_woodstar,https://en.wikipedia.org/wiki/File:Histoirenaturel04muls_0357.jpg,Histoirenaturel04muls 0357
Speckle-breasted antpitta,https://wikipedia.org/wiki/Speckle-breasted_antpitta,https://en.wikipedia.org/wiki/File:Speckle-breasted_Antpitta_(cropped).jpg,Speckle breasted Antpitta (cropped)
Speckle-breasted woodpecker,https://wikipedia.org/wiki/Speckle-breasted_woodpecker,"https://en.wikipedia.org/wiki/File:Die_V%C3%B6gel_Afrikas_(6425133621),_Dendropicos_poecilolaemus.jpg","Die Vögel Afrikas (6425133621), Dendropicos poecilolaemus"
Speckle-breasted wren,https://wikipedia.org/wiki/Speckle-breasted_wren,https://en.wikipedia.org/wiki/File:Pheugopedius_sclateri_map.svg,Pheugopedius sclateri map.svg
Speckle-chested piculet,https://wikipedia.org/wiki/Speckle-chested_piculet,https://en.wikipedia.org/wiki/File:PicumnusSmit.jpg,PicumnusSmit
Speckled antshrike,https://wikipedia.org/wiki/Speckled_antshrike,https://en.wikipedia.org/wiki/File:Xenornis_setifrons_-_Spiny-faced_Antshrike.jpg,Xenornis setifrons   Spiny faced Antshrike
Speckled boobook,https://wikipedia.org/wiki/Speckled_boobook,https://en.wikipedia.org/wiki/File:Ninox_punctulata_107806049.jpg,Ninox punctulata 107806049
Speckled chachalaca,https://wikipedia.org/wiki/Speckled_chachalaca,"https://en.wikipedia.org/wiki/File:Ortalis_guttata,_Speckled_Chachalaca.jpg","Ortalis guttata, Speckled Chachalaca"
Speckled hummingbird,https://wikipedia.org/wiki/Speckled_hummingbird,https://en.wikipedia.org/wiki/File:SpeckledHummingbird.jpg,SpeckledHummingbird
Speckled mourner,https://wikipedia.org/wiki/Speckled_mourner,https://en.wikipedia.org/wiki/File:LipaugusRufescensSmit.jpg,LipaugusRufescensSmit
Speckled mousebird,https://wikipedia.org/wiki/Speckled_mousebird,https://en.wikipedia.org/wiki/File:Colius_striatus_-_W%C3%BCstenhaus.jpg,Colius striatus   Wüstenhaus
Speckled piculet,https://wikipedia.org/wiki/Speckled_piculet,https://en.wikipedia.org/wiki/File:Speckled_Piculet_Pangolakha_Wildlife_Sanctuary_East_Sikkim_India_11.04.2016.jpg,Speckled Piculet Pangolakha Wildlife Sanctuary East Sikkim India 11.04.2016
Speckled pigeon,https://wikipedia.org/wiki/Speckled_pigeon,https://en.wikipedia.org/wiki/File:Speckledpigeon.JPG,Speckledpigeon.JPG
Speckled rail,https://wikipedia.org/wiki/Speckled_rail,https://en.wikipedia.org/wiki/File:Coturnicops_notata_notata.jpg,Coturnicops notata notata
Speckled reed warbler,https://wikipedia.org/wiki/Speckled_reed_warbler,https://en.wikipedia.org/wiki/File:Acrocephalus_sorghophilus_distribution_map.png,Acrocephalus sorghophilus distribution map.png
Speckled spinetail,https://wikipedia.org/wiki/Speckled_spinetail,"https://en.wikipedia.org/wiki/File:Cranioleuca_gutturata,_Speckled_Spinetail.jpg","Cranioleuca gutturata, Speckled Spinetail"
Speckled tanager,https://wikipedia.org/wiki/Speckled_tanager,https://en.wikipedia.org/wiki/File:Speckled_Tanager.jpg,Speckled Tanager
Speckled tinkerbird,https://wikipedia.org/wiki/Speckled_tinkerbird,https://en.wikipedia.org/wiki/File:Speckled_Tinkerbird_-_Kakum_NP_-_Ghana_14_S4E1361_(16198696965).jpg,Speckled Tinkerbird   Kakum NP   Ghana 14 S4E1361 (16198696965)
Speckled warbler,https://wikipedia.org/wiki/Speckled_warbler,https://en.wikipedia.org/wiki/File:Speckeld_warbler.jpg,Speckeld warbler
Speckled wood pigeon,https://wikipedia.org/wiki/Speckled_wood_pigeon,https://en.wikipedia.org/wiki/File:Speckled_Wood_Pigeon_Aritar_Pangolakha_WLS_Sikkim_India_08.01.2014.jpg,Speckled Wood Pigeon Aritar Pangolakha WLS Sikkim India 08.01.2014
Speckle-fronted weaver,https://wikipedia.org/wiki/Speckle-fronted_weaver,https://en.wikipedia.org/wiki/File:Speckle-fronted_Weaver_RWD4.jpg,Speckle fronted Weaver RWD4
Speckle-throated woodpecker,https://wikipedia.org/wiki/Speckle-throated_woodpecker,N/A,N/A
Spectacled barwing,https://wikipedia.org/wiki/Spectacled_barwing,https://en.wikipedia.org/wiki/File:Actinodura_ramsayi_-_Chiang_Mai.jpg,Actinodura ramsayi   Chiang Mai
Spectacled bristle tyrant,https://wikipedia.org/wiki/Spectacled_bristle_tyrant,https://en.wikipedia.org/wiki/File:Phylloscartes_orbitalis_map.svg,Phylloscartes orbitalis map.svg
Spectacled bulbul,https://wikipedia.org/wiki/Spectacled_bulbul,https://en.wikipedia.org/wiki/File:Spectacled_Bulbul_(Pycnonotus_erythropthalmos).jpg,Spectacled Bulbul (Pycnonotus erythropthalmos)
Spectacled cormorant,https://wikipedia.org/wiki/Spectacled_cormorant,https://en.wikipedia.org/wiki/File:ExtbPallusCormorantovw.jpg,ExtbPallusCormorantovw
Spectacled eider,https://wikipedia.org/wiki/Spectacled_eider,https://en.wikipedia.org/wiki/File:Spectacled_Eider_pair.jpg,Spectacled Eider pair
Spectacled finch,https://wikipedia.org/wiki/Spectacled_finch,https://en.wikipedia.org/wiki/File:Callacanthis_burtoni_64661919_(cropped).jpg,Callacanthis burtoni 64661919 (cropped)
Spectacled flowerpecker,https://wikipedia.org/wiki/Spectacled_flowerpecker,https://en.wikipedia.org/wiki/File:Spectacled_Flowerpecker_by_Karen_Phillipps_Wikimedia_Commons_((sub_st_OP)).jpg,Spectacled Flowerpecker by Karen Phillipps Wikimedia Commons ((sub st OP))
